Id,State_Name,District_Name,Crop_Year,Season,Crop,Area,Production,cat_crop
32633,Madhya Pradesh,UMARIA,1998,Rabi       ,Rapeseed &Mustard,7800,2400,Oilseeds
32634,Madhya Pradesh,UMARIA,1998,Rabi       ,Wheat,29500,24200,Cereal
32635,Madhya Pradesh,UMARIA,1998,Whole Year ,Sugarcane,2,20,Sugarcane
32636,Madhya Pradesh,UMARIA,1999,Kharif     ,Arhar/Tur,4808,2977,Pulses
32637,Madhya Pradesh,UMARIA,1999,Kharif     ,Dry ginger,11,13,Species
32638,Madhya Pradesh,UMARIA,1999,Kharif     ,Groundnut,18,17,Nuts
32639,Madhya Pradesh,UMARIA,1999,Kharif     ,Jowar,1114,925,Cereal
32640,Madhya Pradesh,UMARIA,1999,Kharif     ,Maize,10725,12354,Cereal
32641,Madhya Pradesh,UMARIA,1999,Kharif     ,Niger seed,1981,545,Oilseeds
32642,Madhya Pradesh,UMARIA,1999,Kharif     ,Other Kharif pulses,4811,1652,Pulses
32643,Madhya Pradesh,UMARIA,1999,Kharif     ,Rice,41017,28348,Cereal
32644,Madhya Pradesh,UMARIA,1999,Kharif     ,Sesamum,2166,329,Oilseeds
32645,Madhya Pradesh,UMARIA,1999,Kharif     ,Soyabean,196,89,Beans
32646,Madhya Pradesh,UMARIA,1999,Kharif     ,Urad,4701,1614,Pulses
32647,Madhya Pradesh,UMARIA,1999,Rabi       ,Barley,618,310,Cereal
32648,Madhya Pradesh,UMARIA,1999,Rabi       ,Gram,4168,1903,Beans
32649,Madhya Pradesh,UMARIA,1999,Rabi       ,Linseed,4298,1032,Oilseeds
32650,Madhya Pradesh,UMARIA,1999,Rabi       ,Other  Rabi pulses,5155,2082,Pulses
32651,Madhya Pradesh,UMARIA,1999,Rabi       ,Rapeseed &Mustard,8107,2383,Oilseeds
32652,Madhya Pradesh,UMARIA,1999,Rabi       ,Wheat,30455,22474,Cereal
32653,Madhya Pradesh,UMARIA,1999,Whole Year ,Coriander,40,9,Species
32654,Madhya Pradesh,UMARIA,1999,Whole Year ,Dry chillies,26,9,Species
32655,Madhya Pradesh,UMARIA,1999,Whole Year ,Garlic,20,41,Species
32656,Madhya Pradesh,UMARIA,1999,Whole Year ,Onion,57,392,Vegetables
32657,Madhya Pradesh,UMARIA,1999,Whole Year ,Potato,257,2196,Vegetables
32658,Madhya Pradesh,UMARIA,1999,Whole Year ,Sannhamp,32,67,Fertile Plant
32659,Madhya Pradesh,UMARIA,1999,Whole Year ,Sweet potato,157,851,Vegetables
32660,Madhya Pradesh,UMARIA,1999,Whole Year ,Turmeric,8,6,Species
32661,Madhya Pradesh,UMARIA,2000,Kharif     ,Arhar/Tur,4841,2261,Pulses
32662,Madhya Pradesh,UMARIA,2000,Kharif     ,Bajra,5,4,Cereal
32663,Madhya Pradesh,UMARIA,2000,Kharif     ,Dry ginger,12,15,Species
32664,Madhya Pradesh,UMARIA,2000,Kharif     ,Groundnut,20,22,Nuts
32665,Madhya Pradesh,UMARIA,2000,Kharif     ,Jowar,1111,821,Cereal
32666,Madhya Pradesh,UMARIA,2000,Kharif     ,Maize,10651,14912,Cereal
32667,Madhya Pradesh,UMARIA,2000,Kharif     ,Niger seed,1952,455,Oilseeds
32668,Madhya Pradesh,UMARIA,2000,Kharif     ,Other Kharif pulses,4407,1209,Pulses
32669,Madhya Pradesh,UMARIA,2000,Kharif     ,Rice,40230,14028,Cereal
32670,Madhya Pradesh,UMARIA,2000,Kharif     ,Sesamum,1982,304,Oilseeds
32671,Madhya Pradesh,UMARIA,2000,Kharif     ,Small millets,22260,2660,Cereal
32672,Madhya Pradesh,UMARIA,2000,Kharif     ,Soyabean,91,33,Beans
32673,Madhya Pradesh,UMARIA,2000,Rabi       ,Barley,434,217,Cereal
32674,Madhya Pradesh,UMARIA,2000,Rabi       ,Gram,3894,1695,Beans
32675,Madhya Pradesh,UMARIA,2000,Rabi       ,Linseed,3166,612,Oilseeds
32676,Madhya Pradesh,UMARIA,2000,Rabi       ,Other  Rabi pulses,4768,1435,Pulses
32677,Madhya Pradesh,UMARIA,2000,Rabi       ,Rapeseed &Mustard,7240,1334,Oilseeds
32678,Madhya Pradesh,UMARIA,2000,Rabi       ,Wheat,25584,17295,Cereal
32679,Madhya Pradesh,UMARIA,2000,Whole Year ,Coriander,27,8,Species
32680,Madhya Pradesh,UMARIA,2000,Whole Year ,Dry chillies,26,7,Species
32681,Madhya Pradesh,UMARIA,2000,Whole Year ,Garlic,18,30,Species
32682,Madhya Pradesh,UMARIA,2000,Whole Year ,Onion,61,453,Vegetables
32683,Madhya Pradesh,UMARIA,2000,Whole Year ,Sannhamp,36,45,Fertile Plant
32684,Madhya Pradesh,UMARIA,2000,Whole Year ,Sugarcane,1,20,Sugarcane
32685,Madhya Pradesh,UMARIA,2000,Whole Year ,Turmeric,10,8,Species
32686,Madhya Pradesh,UMARIA,2001,Kharif     ,Arhar/Tur,4875,2646,Pulses
32687,Madhya Pradesh,UMARIA,2001,Kharif     ,Dry ginger,18,24,Species
32688,Madhya Pradesh,UMARIA,2001,Kharif     ,Groundnut,9,7,Nuts
32689,Madhya Pradesh,UMARIA,2001,Kharif     ,Jowar,972,777,Cereal
32690,Madhya Pradesh,UMARIA,2001,Kharif     ,Maize,10860,14327,Cereal
32691,Madhya Pradesh,UMARIA,2001,Kharif     ,Niger seed,2100,544,Oilseeds
32692,Madhya Pradesh,UMARIA,2001,Kharif     ,Other Kharif pulses,3498,1198,Pulses
32693,Madhya Pradesh,UMARIA,2001,Kharif     ,Rice,42586,20562,Cereal
32694,Madhya Pradesh,UMARIA,2001,Kharif     ,Sesamum,1926,347,Oilseeds
32695,Madhya Pradesh,UMARIA,2001,Kharif     ,Small millets,21799,5887,Cereal
32696,Madhya Pradesh,UMARIA,2001,Kharif     ,Soyabean,74,33,Beans
32697,Madhya Pradesh,UMARIA,2001,Rabi       ,Barley,419,235,Cereal
32698,Madhya Pradesh,UMARIA,2001,Rabi       ,Gram,4396,2135,Beans
32699,Madhya Pradesh,UMARIA,2001,Rabi       ,Linseed,3602,1036,Oilseeds
32700,Madhya Pradesh,UMARIA,2001,Rabi       ,Other  Rabi pulses,5597,2313,Pulses
32701,Madhya Pradesh,UMARIA,2001,Rabi       ,Rapeseed &Mustard,7786,2288,Oilseeds
32702,Madhya Pradesh,UMARIA,2001,Rabi       ,Wheat,26707,21362,Cereal
32703,Madhya Pradesh,UMARIA,2001,Whole Year ,Banana,1,22,Fruits
32704,Madhya Pradesh,UMARIA,2001,Whole Year ,Coriander,19,5,Species
32705,Madhya Pradesh,UMARIA,2001,Whole Year ,Dry chillies,28,8,Species
32706,Madhya Pradesh,UMARIA,2001,Whole Year ,Garlic,13,26,Species
32707,Madhya Pradesh,UMARIA,2001,Whole Year ,Onion,67,587,Vegetables
32708,Madhya Pradesh,UMARIA,2001,Whole Year ,Potato,254,2836,Vegetables
32709,Madhya Pradesh,UMARIA,2001,Whole Year ,Sannhamp,33,50,Fertile Plant
32710,Madhya Pradesh,UMARIA,2001,Whole Year ,Sugarcane,2,50,Sugarcane
32711,Madhya Pradesh,UMARIA,2001,Whole Year ,Sweet potato,124,650,Vegetables
32712,Madhya Pradesh,UMARIA,2001,Whole Year ,Turmeric,12,10,Species
32713,Madhya Pradesh,UMARIA,2002,Kharif     ,Arhar/Tur,5295,2369,Pulses
32714,Madhya Pradesh,UMARIA,2002,Kharif     ,Dry ginger,22,20,Species
